May 10, 2022   10:07:22
-0.529, 8.295e-5
-0.530, 8.267e-5
-0.531, 8.243e-5
-0.532, 8.216e-5
-0.533, 8.188e-5
-0.534, 8.164e-5
-0.535, 8.137e-5
-0.536, 8.109e-5
-0.537, 8.085e-5
-0.538, 8.061e-5
-0.539, 8.036e-5
-0.540, 8.009e-5
-0.541, 7.985e-5
-0.542, 7.960e-5
-0.543, 7.936e-5
-0.544, 7.912e-5
-0.545, 7.887e-5
-0.546, 7.860e-5
-0.547, 7.839e-5
-0.548, 7.814e-5
-0.549, 7.790e-5
-0.550, 7.766e-5
-0.551, 7.744e-5
-0.552, 7.720e-5
-0.553, 7.696e-5
-0.554, 7.671e-5
-0.555, 7.650e-5
-0.556, 7.626e-5
-0.557, 7.604e-5
-0.558, 7.580e-5
-0.559, 7.556e-5
-0.560, 7.534e-5
-0.561, 7.510e-5
-0.562, 7.489e-5
-0.563, 7.465e-5
-0.564, 7.443e-5
-0.565, 7.422e-5
-0.566, 7.401e-5
-0.567, 7.376e-5
-0.568, 7.358e-5
-0.569, 7.337e-5
-0.570, 7.312e-5
-0.571, 7.291e-5
-0.572, 7.270e-5
-0.573, 7.249e-5
-0.574, 7.227e-5
-0.575, 7.206e-5
-0.576, 7.185e-5
-0.577, 7.163e-5
-0.578, 7.142e-5
-0.579, 7.121e-5
-0.580, 7.100e-5
-0.581, 7.081e-5
-0.582, 7.057e-5
-0.583, 7.036e-5
-0.584, 7.017e-5
-0.585, 6.996e-5
-0.586, 6.975e-5
-0.587, 6.954e-5
-0.588, 6.932e-5
-0.589, 6.914e-5
-0.590, 6.893e-5
-0.591, 6.871e-5
-0.592, 6.850e-5
-0.593, 6.832e-5
-0.594, 6.814e-5
-0.595, 6.792e-5
-0.596, 6.771e-5
-0.597, 6.753e-5
-0.598, 6.735e-5
-0.599, 6.713e-5
-0.600, 6.695e-5
-0.601, 6.677e-5
-0.602, 6.659e-5
-0.603, 6.637e-5
-0.604, 6.619e-5
-0.605, 6.601e-5
-0.606, 6.583e-5
-0.607, 6.561e-5
-0.608, 6.543e-5
-0.609, 6.525e-5
-0.610, 6.507e-5
-0.611, 6.488e-5
-0.612, 6.470e-5
-0.613, 6.452e-5
-0.614, 6.434e-5
-0.615, 6.415e-5
-0.616, 6.397e-5
-0.617, 6.379e-5
-0.618, 6.364e-5
-0.619, 6.345e-5
-0.620, 6.324e-5
-0.621, 6.306e-5
-0.622, 6.291e-5
-0.623, 6.272e-5
-0.624, 6.251e-5
-0.625, 6.236e-5
-0.626, 6.218e-5
-0.627, 6.199e-5
-0.628, 6.178e-5
-0.629, 6.160e-5
-0.630, 6.145e-5
-0.631, 6.126e-5
-0.632, 6.108e-5
-0.633, 6.090e-5
-0.634, 6.072e-5
-0.635, 6.053e-5
-0.636, 6.035e-5
-0.637, 6.017e-5
-0.638, 5.999e-5
-0.639, 5.980e-5
-0.640, 5.965e-5
-0.641, 5.944e-5
-0.642, 5.926e-5
-0.643, 5.910e-5
-0.644, 5.892e-5
-0.645, 5.874e-5
-0.646, 5.856e-5
-0.647, 5.837e-5
-0.648, 5.819e-5
-0.649, 5.801e-5
-0.650, 5.783e-5
-0.651, 5.767e-5
-0.652, 5.749e-5
-0.653, 5.731e-5
-0.654, 5.713e-5
-0.655, 5.695e-5
-0.656, 5.676e-5
-0.657, 5.658e-5
-0.658, 5.640e-5
-0.659, 5.622e-5
-0.660, 5.603e-5
-0.661, 5.582e-5
-0.662, 5.564e-5
-0.663, 5.545e-5
-0.664, 5.527e-5
-0.665, 5.509e-5
-0.666, 5.488e-5
-0.667, 5.469e-5
-0.668, 5.451e-5
-0.669, 5.430e-5
-0.670, 5.409e-5
-0.671, 5.390e-5
-0.672, 5.372e-5
-0.673, 5.351e-5
-0.674, 5.330e-5
-0.675, 5.311e-5
-0.676, 5.290e-5
-0.677, 5.269e-5
-0.678, 5.247e-5
-0.679, 5.226e-5
-0.680, 5.205e-5
-0.681, 5.184e-5
-0.682, 5.162e-5
-0.683, 5.138e-5
-0.684, 5.117e-5
-0.685, 5.095e-5
-0.686, 5.071e-5
-0.687, 5.047e-5
-0.688, 5.022e-5
-0.689, 5.001e-5
-0.690, 4.974e-5
-0.691, 4.952e-5
-0.692, 4.928e-5
-0.693, 4.901e-5
-0.694, 4.876e-5
-0.695, 4.849e-5
-0.696, 4.822e-5
-0.697, 4.797e-5
-0.698, 4.767e-5
-0.699, 4.740e-5
-0.700, 4.712e-5
-0.701, 4.685e-5
-0.702, 4.654e-5
-0.703, 4.624e-5
-0.704, 4.594e-5
-0.705, 4.563e-5
-0.706, 4.533e-5
-0.707, 4.499e-5
-0.708, 4.469e-5
-0.709, 4.435e-5
-0.710, 4.402e-5
-0.711, 4.365e-5
-0.712, 4.332e-5
-0.713, 4.296e-5
-0.714, 4.256e-5
-0.715, 4.216e-5
-0.716, 4.180e-5
-0.717, 4.137e-5
-0.718, 4.101e-5
-0.719, 4.058e-5
-0.720, 4.016e-5
-0.721, 3.976e-5
-0.722, 3.931e-5
-0.723, 3.885e-5
-0.724, 3.839e-5
-0.725, 3.794e-5
-0.726, 3.748e-5
-0.727, 3.696e-5
-0.728, 3.645e-5
-0.729, 3.596e-5
-0.730, 3.544e-5
-0.731, 3.490e-5
-0.732, 3.432e-5
-0.733, 3.377e-5
-0.734, 3.322e-5
-0.735, 3.258e-5
-0.736, 3.198e-5
-0.737, 3.140e-5
-0.738, 3.076e-5
-0.739, 3.009e-5
-0.740, 2.939e-5
-0.741, 2.872e-5
-0.742, 2.808e-5
-0.743, 2.738e-5
-0.744, 2.656e-5
-0.745, 2.583e-5
-0.746, 2.513e-5
-0.747, 2.431e-5
-0.748, 2.346e-5
-0.749, 2.264e-5
-0.750, 2.188e-5
-0.751, 2.097e-5
-0.752, 2.005e-5
-0.753, 1.917e-5
-0.754, 1.826e-5
-0.755, 1.735e-5
-0.756, 1.631e-5
-0.757, 1.525e-5
-0.758, 1.434e-5
-0.759, 1.333e-5
-0.760, 1.221e-5
-0.761, 1.108e-5
-0.762, 1.005e-5
-0.763, 8.953e-6
-0.764, 7.737e-6
-0.765, 6.551e-6
-0.766, 5.365e-6
-0.767, 4.148e-6
-0.768, 2.780e-6
-0.769, 1.441e-6
-0.770, 1.945e-7
-0.771, -1.083e-6
-0.772, -2.451e-6
-0.773, -3.942e-6
-0.774, -5.310e-6
-0.775, -6.679e-6
-0.776, -8.169e-6
-0.777, -9.720e-6
-0.778, -1.124e-5
-0.779, -1.270e-5
-0.780, -1.425e-5
-0.781, -1.599e-5
-0.782, -1.766e-5
-0.783, -1.924e-5
-0.784, -2.091e-5
-0.785, -2.268e-5
-0.786, -2.453e-5
-0.787, -2.626e-5
-0.788, -2.797e-5
-0.789, -2.988e-5
-0.790, -3.180e-5
-0.791, -3.362e-5
-0.792, -3.548e-5
-0.793, -3.752e-5
-0.794, -3.940e-5
-0.795, -4.138e-5
-0.796, -4.339e-5
-0.797, -4.546e-5
-0.798, -4.765e-5
-0.799, -4.980e-5
-0.800, -5.184e-5
-0.801, -5.400e-5
-0.802, -5.634e-5
-0.803, -5.859e-5
-0.804, -6.078e-5
-0.805, -6.309e-5
-0.806, -6.544e-5
-0.807, -6.793e-5
-0.808, -7.024e-5
-0.809, -7.258e-5
-0.810, -7.511e-5
-0.811, -7.763e-5
-0.812, -8.003e-5
-0.813, -8.247e-5
-0.814, -8.508e-5
-0.815, -8.773e-5
-0.816, -9.025e-5
-0.817, -9.275e-5
-0.818, -9.548e-5
-0.819, -9.804e-5
-0.820, -1.004e-4
-0.821, -1.031e-4
-0.822, -1.059e-4
-0.823, -1.087e-4
-0.824, -1.115e-4
-0.825, -1.142e-4
-0.826, -1.170e-4
-0.827, -1.200e-4
-0.828, -1.229e-4
-0.829, -1.257e-4
-0.830, -1.285e-4
-0.831, -1.315e-4
-0.832, -1.346e-4
-0.833, -1.375e-4
-0.834, -1.405e-4
-0.835, -1.436e-4
-0.836, -1.466e-4
-0.837, -1.496e-4
-0.838, -1.526e-4
-0.839, -1.557e-4
-0.840, -1.590e-4
-0.841, -1.620e-4
-0.842, -1.651e-4
-0.843, -1.683e-4
-0.844, -1.715e-4
-0.845, -1.745e-4
-0.846, -1.775e-4
-0.847, -1.808e-4
-0.848, -1.841e-4
-0.849, -1.873e-4
-0.850, -1.905e-4
-0.851, -1.937e-4
-0.852, -1.971e-4
-0.853, -2.004e-4
-0.854, -2.035e-4
-0.855, -2.069e-4
-0.856, -2.103e-4
-0.857, -2.137e-4
-0.858, -2.169e-4
-0.859, -2.202e-4
-0.860, -2.236e-4
-0.861, -2.270e-4
-0.862, -2.303e-4
-0.863, -2.336e-4
-0.864, -2.371e-4
-0.865, -2.405e-4
-0.866, -2.438e-4
-0.867, -2.472e-4
-0.868, -2.505e-4
-0.869, -2.541e-4
-0.870, -2.575e-4
-0.871, -2.610e-4
-0.872, -2.644e-4
-0.873, -2.679e-4
-0.874, -2.713e-4
-0.875, -2.746e-4
-0.876, -2.779e-4
-0.877, -2.815e-4
-0.878, -2.849e-4
-0.879, -2.882e-4
-0.880, -2.915e-4
-0.881, -2.950e-4
-0.882, -2.985e-4
-0.883, -3.017e-4
-0.884, -3.051e-4
-0.885, -3.085e-4
-0.886, -3.120e-4
-0.887, -3.152e-4
-0.888, -3.185e-4
-0.889, -3.219e-4
-0.890, -3.254e-4
-0.891, -3.287e-4
-0.892, -3.319e-4
-0.893, -3.353e-4
-0.894, -3.386e-4
-0.895, -3.419e-4
-0.896, -3.449e-4
-0.897, -3.481e-4
-0.898, -3.516e-4
-0.899, -3.548e-4
-0.900, -3.579e-4
-0.901, -3.611e-4
-0.902, -3.644e-4
-0.903, -3.676e-4
-0.904, -3.707e-4
-0.905, -3.738e-4
-0.906, -3.770e-4
-0.907, -3.801e-4
-0.908, -3.831e-4
-0.909, -3.861e-4
-0.910, -3.892e-4
-0.911, -3.924e-4
-0.912, -3.953e-4
-0.913, -3.981e-4
-0.914, -4.012e-4
-0.915, -4.041e-4
-0.916, -4.070e-4
-0.917, -4.098e-4
-0.918, -4.126e-4
-0.919, -4.155e-4
-0.920, -4.183e-4
-0.921, -4.208e-4
-0.922, -4.238e-4
-0.923, -4.265e-4
-0.924, -4.292e-4
-0.925, -4.317e-4
-0.926, -4.342e-4
-0.927, -4.369e-4
-0.928, -4.393e-4
-0.929, -4.416e-4
-0.930, -4.440e-4
-0.931, -4.464e-4
-0.932, -4.488e-4
-0.933, -4.510e-4
-0.934, -4.531e-4
-0.935, -4.554e-4
-0.936, -4.577e-4
-0.937, -4.596e-4
-0.938, -4.615e-4
-0.939, -4.635e-4
-0.940, -4.655e-4
-0.941, -4.673e-4
-0.942, -4.690e-4
-0.943, -4.709e-4
-0.944, -4.727e-4
-0.945, -4.742e-4
-0.946, -4.757e-4
-0.947, -4.771e-4
-0.948, -4.785e-4
-0.949, -4.800e-4
-0.950, -4.811e-4
-0.951, -4.823e-4
-0.952, -4.836e-4
-0.953, -4.847e-4
-0.954, -4.857e-4
-0.955, -4.866e-4
-0.956, -4.875e-4
-0.957, -4.884e-4
-0.958, -4.890e-4
-0.959, -4.896e-4
-0.960, -4.903e-4
-0.961, -4.907e-4
-0.962, -4.911e-4
-0.963, -4.913e-4
-0.964, -4.916e-4
-0.965, -4.918e-4
-0.966, -4.918e-4
-0.967, -4.916e-4
-0.968, -4.916e-4
-0.969, -4.914e-4
-0.970, -4.910e-4
-0.971, -4.905e-4
-0.972, -4.901e-4
-0.973, -4.897e-4
-0.974, -4.890e-4
-0.975, -4.881e-4
-0.976, -4.872e-4
-0.977, -4.864e-4
-0.978, -4.853e-4
-0.979, -4.840e-4
-0.980, -4.827e-4
-0.981, -4.814e-4
-0.982, -4.800e-4
-0.983, -4.785e-4
-0.984, -4.768e-4
-0.985, -4.752e-4
-0.986, -4.735e-4
-0.987, -4.716e-4
-0.988, -4.696e-4
-0.989, -4.676e-4
-0.990, -4.656e-4
-0.991, -4.635e-4
-0.992, -4.612e-4
-0.993, -4.590e-4
-0.994, -4.568e-4
-0.995, -4.544e-4
-0.996, -4.519e-4
-0.997, -4.495e-4
-0.998, -4.470e-4
-0.999, -4.444e-4
-1.000, -4.418e-4
-1.001, -4.393e-4
-1.002, -4.368e-4
-1.003, -4.342e-4
-1.004, -4.315e-4
-1.005, -4.289e-4
-1.006, -4.263e-4
-1.007, -4.238e-4
-1.008, -4.211e-4
-1.009, -4.185e-4
-1.010, -4.159e-4
-1.011, -4.134e-4
-1.012, -4.108e-4
-1.013, -4.082e-4
-1.014, -4.057e-4
-1.015, -4.032e-4
-1.016, -4.007e-4
-1.017, -3.982e-4
-1.018, -3.958e-4
-1.019, -3.934e-4
-1.020, -3.910e-4
-1.021, -3.886e-4
-1.022, -3.863e-4
-1.023, -3.841e-4
-1.024, -3.818e-4
-1.025, -3.796e-4
-1.026, -3.774e-4
-1.027, -3.752e-4
-1.028, -3.731e-4
-1.029, -3.710e-4
-1.030, -3.689e-4
-1.031, -3.668e-4
-1.032, -3.649e-4
-1.033, -3.628e-4
-1.034, -3.609e-4
-1.035, -3.590e-4
-1.036, -3.571e-4
-1.037, -3.552e-4
-1.038, -3.533e-4
-1.039, -3.515e-4
-1.040, -3.498e-4
-1.041, -3.480e-4
-1.042, -3.462e-4
-1.043, -3.445e-4
-1.044, -3.429e-4
-1.045, -3.412e-4
-1.046, -3.395e-4
-1.047, -3.379e-4
-1.048, -3.364e-4
-1.049, -3.348e-4
-1.050, -3.332e-4
-1.051, -3.317e-4
-1.052, -3.302e-4
-1.053, -3.288e-4
-1.054, -3.273e-4
-1.055, -3.259e-4
-1.056, -3.245e-4
-1.057, -3.231e-4
-1.058, -3.217e-4
-1.059, -3.203e-4
-1.060, -3.190e-4
-1.061, -3.177e-4
-1.062, -3.164e-4
-1.063, -3.151e-4
-1.064, -3.138e-4
-1.065, -3.126e-4
-1.066, -3.114e-4
-1.067, -3.101e-4
-1.068, -3.089e-4
-1.069, -3.077e-4
-1.070, -3.066e-4
-1.071, -3.054e-4
-1.072, -3.043e-4
-1.073, -3.031e-4
-1.074, -3.020e-4
-1.075, -3.010e-4
-1.076, -2.999e-4
-1.077, -2.988e-4
-1.078, -2.978e-4
-1.079, -2.967e-4
-1.080, -2.957e-4
-1.081, -2.947e-4
-1.082, -2.937e-4
-1.083, -2.927e-4
-1.084, -2.917e-4
-1.085, -2.907e-4
-1.086, -2.897e-4
-1.087, -2.888e-4
-1.088, -2.878e-4
-1.089, -2.869e-4
-1.090, -2.860e-4
-1.091, -2.850e-4
-1.092, -2.842e-4
-1.093, -2.833e-4
-1.094, -2.824e-4
-1.095, -2.815e-4
-1.096, -2.806e-4
-1.097, -2.798e-4
-1.098, -2.789e-4
-1.099, -2.781e-4
-1.100, -2.772e-4
-1.101, -2.764e-4
-1.102, -2.756e-4
-1.103, -2.748e-4
-1.104, -2.740e-4
-1.105, -2.732e-4
-1.106, -2.724e-4
-1.107, -2.716e-4
-1.108, -2.708e-4
-1.109, -2.701e-4
-1.110, -2.693e-4
-1.111, -2.686e-4
-1.112, -2.679e-4
-1.113, -2.671e-4
-1.114, -2.664e-4
-1.115, -2.657e-4
-1.116, -2.650e-4
-1.117, -2.643e-4
-1.118, -2.636e-4
-1.119, -2.629e-4
-1.120, -2.622e-4
-1.121, -2.615e-4
-1.122, -2.608e-4
-1.123, -2.602e-4
-1.124, -2.595e-4
-1.125, -2.589e-4
-1.126, -2.582e-4
-1.127, -2.576e-4
-1.128, -2.570e-4
-1.129, -2.563e-4
-1.130, -2.557e-4
-1.131, -2.551e-4
-1.132, -2.545e-4
-1.133, -2.539e-4
-1.134, -2.533e-4
-1.135, -2.527e-4
-1.136, -2.521e-4
-1.137, -2.515e-4
-1.138, -2.509e-4
-1.139, -2.503e-4
-1.140, -2.497e-4
-1.141, -2.492e-4
-1.142, -2.486e-4
-1.143, -2.480e-4
-1.144, -2.475e-4
-1.145, -2.469e-4
-1.146, -2.464e-4
-1.147, -2.458e-4
-1.148, -2.453e-4
-1.149, -2.448e-4
-1.150, -2.442e-4
-1.151, -2.437e-4
-1.152, -2.432e-4
-1.153, -2.427e-4
-1.154, -2.422e-4
-1.155, -2.416e-4
-1.156, -2.411e-4
-1.157, -2.406e-4
-1.158, -2.402e-4
-1.159, -2.396e-4
-1.160, -2.392e-4
-1.161, -2.387e-4
-1.162, -2.382e-4
-1.163, -2.377e-4
-1.164, -2.372e-4
-1.165, -2.368e-4
-1.166, -2.363e-4
-1.167, -2.358e-4
-1.168, -2.354e-4
-1.169, -2.349e-4
-1.170, -2.344e-4
-1.171, -2.340e-4
-1.172, -2.335e-4
-1.173, -2.331e-4
-1.174, -2.326e-4
-1.175, -2.322e-4
-1.176, -2.317e-4
-1.177, -2.313e-4
-1.178, -2.309e-4
-1.179, -2.305e-4
-1.180, -2.300e-4
-1.181, -2.296e-4
-1.182, -2.292e-4
-1.183, -2.288e-4
-1.184, -2.284e-4
-1.185, -2.280e-4
-1.186, -2.276e-4
-1.187, -2.272e-4
-1.188, -2.268e-4
-1.189, -2.264e-4
-1.190, -2.260e-4
-1.191, -2.256e-4
-1.192, -2.252e-4
-1.193, -2.248e-4
-1.194, -2.244e-4
-1.195, -2.241e-4
-1.196, -2.237e-4
-1.197, -2.233e-4
-1.198, -2.229e-4
-1.199, -2.226e-4
-1.200, -2.221e-4
-1.199, -2.214e-4
-1.198, -2.208e-4
-1.197, -2.203e-4
-1.196, -2.198e-4
-1.195, -2.194e-4
-1.194, -2.189e-4
-1.193, -2.185e-4
-1.192, -2.180e-4
-1.191, -2.176e-4
-1.190, -2.172e-4
-1.189, -2.168e-4
-1.188, -2.164e-4
-1.187, -2.160e-4
-1.186, -2.156e-4
-1.185, -2.152e-4
-1.184, -2.148e-4
-1.183, -2.145e-4
-1.182, -2.141e-4
-1.181, -2.137e-4
-1.180, -2.133e-4
-1.179, -2.130e-4
-1.178, -2.126e-4
-1.177, -2.122e-4
-1.176, -2.119e-4
-1.175, -2.115e-4
-1.174, -2.112e-4
-1.173, -2.108e-4
-1.172, -2.105e-4
-1.171, -2.102e-4
-1.170, -2.098e-4
-1.169, -2.095e-4
-1.168, -2.092e-4
-1.167, -2.089e-4
-1.166, -2.086e-4
-1.165, -2.082e-4
-1.164, -2.079e-4
-1.163, -2.076e-4
-1.162, -2.073e-4
-1.161, -2.070e-4
-1.160, -2.067e-4
-1.159, -2.064e-4
-1.158, -2.061e-4
-1.157, -2.058e-4
-1.156, -2.055e-4
-1.155, -2.052e-4
-1.154, -2.049e-4
-1.153, -2.045e-4
-1.152, -2.043e-4
-1.151, -2.040e-4
-1.150, -2.037e-4
-1.149, -2.034e-4
-1.148, -2.031e-4
-1.147, -2.028e-4
-1.146, -2.025e-4
-1.145, -2.023e-4
-1.144, -2.020e-4
-1.143, -2.017e-4
-1.142, -2.014e-4
-1.141, -2.011e-4
-1.140, -2.009e-4
-1.139, -2.006e-4
-1.138, -2.003e-4
-1.137, -2.000e-4
-1.136, -1.998e-4
-1.135, -1.995e-4
-1.134, -1.993e-4
-1.133, -1.990e-4
-1.132, -1.987e-4
-1.131, -1.984e-4
-1.130, -1.982e-4
-1.129, -1.979e-4
-1.128, -1.976e-4
-1.127, -1.974e-4
-1.126, -1.971e-4
-1.125, -1.969e-4
-1.124, -1.966e-4
-1.123, -1.964e-4
-1.122, -1.961e-4
-1.121, -1.958e-4
-1.120, -1.956e-4
-1.119, -1.953e-4
-1.118, -1.951e-4
-1.117, -1.948e-4
-1.116, -1.946e-4
-1.115, -1.943e-4
-1.114, -1.941e-4
-1.113, -1.938e-4
-1.112, -1.936e-4
-1.111, -1.933e-4
-1.110, -1.931e-4
-1.109, -1.929e-4
-1.108, -1.926e-4
-1.107, -1.923e-4
-1.106, -1.921e-4
-1.105, -1.919e-4
-1.104, -1.917e-4
-1.103, -1.914e-4
-1.102, -1.912e-4
-1.101, -1.910e-4
-1.100, -1.907e-4
-1.099, -1.905e-4
-1.098, -1.903e-4
-1.097, -1.900e-4
-1.096, -1.898e-4
-1.095, -1.896e-4
-1.094, -1.894e-4
-1.093, -1.891e-4
-1.092, -1.889e-4
-1.091, -1.887e-4
-1.090, -1.884e-4
-1.089, -1.882e-4
-1.088, -1.880e-4
-1.087, -1.878e-4
-1.086, -1.875e-4
-1.085, -1.873e-4
-1.084, -1.871e-4
-1.083, -1.868e-4
-1.082, -1.866e-4
-1.081, -1.864e-4
-1.080, -1.861e-4
-1.079, -1.859e-4
-1.078, -1.857e-4
-1.077, -1.854e-4
-1.076, -1.852e-4
-1.075, -1.850e-4
-1.074, -1.847e-4
-1.073, -1.845e-4
-1.072, -1.843e-4
-1.071, -1.840e-4
-1.070, -1.838e-4
-1.069, -1.836e-4
-1.068, -1.833e-4
-1.067, -1.831e-4
-1.066, -1.829e-4
-1.065, -1.826e-4
-1.064, -1.824e-4
-1.063, -1.822e-4
-1.062, -1.819e-4
-1.061, -1.817e-4
-1.060, -1.815e-4
-1.059, -1.812e-4
-1.058, -1.810e-4
-1.057, -1.807e-4
-1.056, -1.805e-4
-1.055, -1.803e-4
-1.054, -1.800e-4
-1.053, -1.798e-4
-1.052, -1.795e-4
-1.051, -1.793e-4
-1.050, -1.791e-4
-1.049, -1.788e-4
-1.048, -1.786e-4
-1.047, -1.783e-4
-1.046, -1.781e-4
-1.045, -1.778e-4
-1.044, -1.776e-4
-1.043, -1.773e-4
-1.042, -1.771e-4
-1.041, -1.768e-4
-1.040, -1.765e-4
-1.039, -1.763e-4
-1.038, -1.760e-4
-1.037, -1.758e-4
-1.036, -1.755e-4
-1.035, -1.752e-4
-1.034, -1.750e-4
-1.033, -1.746e-4
-1.032, -1.744e-4
-1.031, -1.741e-4
-1.030, -1.738e-4
-1.029, -1.735e-4
-1.028, -1.732e-4
-1.027, -1.729e-4
-1.026, -1.726e-4
-1.025, -1.723e-4
-1.024, -1.720e-4
-1.023, -1.716e-4
-1.022, -1.713e-4
-1.021, -1.710e-4
-1.020, -1.707e-4
-1.019, -1.703e-4
-1.018, -1.700e-4
-1.017, -1.696e-4
-1.016, -1.693e-4
-1.015, -1.689e-4
-1.014, -1.686e-4
-1.013, -1.682e-4
-1.012, -1.678e-4
-1.011, -1.674e-4
-1.010, -1.670e-4
-1.009, -1.667e-4
-1.008, -1.662e-4
-1.007, -1.658e-4
-1.006, -1.654e-4
-1.005, -1.650e-4
-1.004, -1.646e-4
-1.003, -1.641e-4
-1.002, -1.637e-4
-1.001, -1.632e-4
-1.000, -1.627e-4
-0.999, -1.622e-4
-0.998, -1.618e-4
-0.997, -1.613e-4
-0.996, -1.608e-4
-0.995, -1.602e-4
-0.994, -1.597e-4
-0.993, -1.592e-4
-0.992, -1.586e-4
-0.991, -1.580e-4
-0.990, -1.575e-4
-0.989, -1.569e-4
-0.988, -1.563e-4
-0.987, -1.556e-4
-0.986, -1.550e-4
-0.985, -1.545e-4
-0.984, -1.537e-4
-0.983, -1.531e-4
-0.982, -1.524e-4
-0.981, -1.517e-4
-0.980, -1.510e-4
-0.979, -1.502e-4
-0.978, -1.494e-4
-0.977, -1.487e-4
-0.976, -1.479e-4
-0.975, -1.471e-4
-0.974, -1.462e-4
-0.973, -1.454e-4
-0.972, -1.444e-4
-0.971, -1.435e-4
-0.970, -1.426e-4
-0.969, -1.417e-4
-0.968, -1.408e-4
-0.967, -1.398e-4
-0.966, -1.387e-4
-0.965, -1.378e-4
-0.964, -1.368e-4
-0.963, -1.357e-4
-0.962, -1.346e-4
-0.961, -1.335e-4
-0.960, -1.324e-4
-0.959, -1.312e-4
-0.958, -1.300e-4
-0.957, -1.288e-4
-0.956, -1.277e-4
-0.955, -1.264e-4
-0.954, -1.251e-4
-0.953, -1.238e-4
-0.952, -1.226e-4
-0.951, -1.212e-4
-0.950, -1.198e-4
-0.949, -1.184e-4
-0.948, -1.170e-4
-0.947, -1.157e-4
-0.946, -1.141e-4
-0.945, -1.126e-4
-0.944, -1.111e-4
-0.943, -1.096e-4
-0.942, -1.080e-4
-0.941, -1.063e-4
-0.940, -1.048e-4
-0.939, -1.031e-4
-0.938, -1.014e-4
-0.937, -9.959e-5
-0.936, -9.789e-5
-0.935, -9.618e-5
-0.934, -9.427e-5
-0.933, -9.238e-5
-0.932, -9.056e-5
-0.931, -8.873e-5
-0.930, -8.679e-5
-0.929, -8.472e-5
-0.928, -8.283e-5
-0.927, -8.092e-5
-0.926, -7.885e-5
-0.925, -7.672e-5
-0.924, -7.462e-5
-0.923, -7.258e-5
-0.922, -7.045e-5
-0.921, -6.805e-5
-0.920, -6.580e-5
-0.919, -6.370e-5
-0.918, -6.148e-5
-0.917, -5.914e-5
-0.916, -5.674e-5
-0.915, -5.452e-5
-0.914, -5.224e-5
-0.913, -4.971e-5
-0.912, -4.725e-5
-0.911, -4.491e-5
-0.910, -4.251e-5
-0.909, -3.995e-5
-0.908, -3.734e-5
-0.907, -3.484e-5
-0.906, -3.238e-5
-0.905, -2.982e-5
-0.904, -2.712e-5
-0.903, -2.447e-5
-0.902, -2.195e-5
-0.901, -1.927e-5
-0.900, -1.644e-5
-0.899, -1.370e-5
-0.898, -1.109e-5
-0.897, -8.291e-6
-0.896, -5.554e-6
-0.895, -2.786e-6
-0.894, 1.200e-8
-0.893, 2.749e-6
-0.892, 5.730e-6
-0.891, 8.710e-6
-0.890, 1.154e-5
-0.889, 1.437e-5
-0.888, 1.741e-5
-0.887, 2.051e-5
-0.886, 2.340e-5
-0.885, 2.626e-5
-0.884, 2.942e-5
-0.883, 3.255e-5
-0.882, 3.553e-5
-0.881, 3.855e-5
-0.880, 4.165e-5
-0.879, 4.481e-5
-0.878, 4.797e-5
-0.877, 5.095e-5
-0.876, 5.403e-5
-0.875, 5.734e-5
-0.874, 6.053e-5
-0.873, 6.361e-5
-0.872, 6.674e-5
-0.871, 7.011e-5
-0.870, 7.355e-5
-0.869, 7.665e-5
-0.868, 7.985e-5
-0.867, 8.316e-5
-0.866, 8.648e-5
-0.865, 8.967e-5
-0.864, 9.280e-5
-0.863, 9.615e-5
-0.862, 9.955e-5
-0.861, 1.028e-4
-0.860, 1.060e-4
-0.859, 1.093e-4
-0.858, 1.127e-4
-0.857, 1.161e-4
-0.856, 1.193e-4
-0.855, 1.226e-4
-0.854, 1.260e-4
-0.853, 1.294e-4
-0.852, 1.326e-4
-0.851, 1.359e-4
-0.850, 1.393e-4
-0.849, 1.427e-4
-0.848, 1.459e-4
-0.847, 1.492e-4
-0.846, 1.527e-4
-0.845, 1.560e-4
-0.844, 1.590e-4
-0.843, 1.624e-4
-0.842, 1.657e-4
-0.841, 1.692e-4
-0.840, 1.724e-4
-0.839, 1.756e-4
-0.838, 1.790e-4
-0.837, 1.824e-4
-0.836, 1.856e-4
-0.835, 1.888e-4
-0.834, 1.921e-4
-0.833, 1.955e-4
-0.832, 1.988e-4
-0.831, 2.019e-4
-0.830, 2.053e-4
-0.829, 2.086e-4
-0.828, 2.117e-4
-0.827, 2.148e-4
-0.826, 2.180e-4
-0.825, 2.213e-4
-0.824, 2.245e-4
-0.823, 2.275e-4
-0.822, 2.307e-4
-0.821, 2.339e-4
-0.820, 2.371e-4
-0.819, 2.397e-4
-0.818, 2.426e-4
-0.817, 2.457e-4
-0.816, 2.489e-4
-0.815, 2.517e-4
-0.814, 2.547e-4
-0.813, 2.577e-4
-0.812, 2.607e-4
-0.811, 2.636e-4
-0.810, 2.665e-4
-0.809, 2.693e-4
-0.808, 2.724e-4
-0.807, 2.751e-4
-0.806, 2.779e-4
-0.805, 2.807e-4
-0.804, 2.835e-4
-0.803, 2.862e-4
-0.802, 2.887e-4
-0.801, 2.915e-4
-0.800, 2.941e-4
-0.799, 2.967e-4
-0.798, 2.991e-4
-0.797, 3.016e-4
