May 10, 2022   09:58:41
-0.871, -2.165e-4
-0.870, -2.160e-4
-0.869, -2.155e-4
-0.868, -2.150e-4
-0.867, -2.145e-4
-0.866, -2.140e-4
-0.865, -2.135e-4
-0.864, -2.129e-4
-0.863, -2.124e-4
-0.862, -2.119e-4
-0.861, -2.113e-4
-0.860, -2.108e-4
-0.859, -2.102e-4
-0.858, -2.096e-4
-0.857, -2.090e-4
-0.856, -2.084e-4
-0.855, -2.079e-4
-0.854, -2.072e-4
-0.853, -2.066e-4
-0.852, -2.060e-4
-0.851, -2.054e-4
-0.850, -2.047e-4
-0.849, -2.041e-4
-0.848, -2.034e-4
-0.847, -2.027e-4
-0.846, -2.020e-4
-0.845, -2.014e-4
-0.844, -2.007e-4
-0.843, -2.000e-4
-0.842, -1.993e-4
-0.841, -1.985e-4
-0.840, -1.977e-4
-0.839, -1.969e-4
-0.838, -1.962e-4
-0.837, -1.953e-4
-0.836, -1.945e-4
-0.835, -1.937e-4
-0.834, -1.928e-4
-0.833, -1.920e-4
-0.832, -1.911e-4
-0.831, -1.902e-4
-0.830, -1.893e-4
-0.829, -1.884e-4
-0.828, -1.874e-4
-0.827, -1.864e-4
-0.826, -1.855e-4
-0.825, -1.845e-4
-0.824, -1.834e-4
-0.823, -1.824e-4
-0.822, -1.814e-4
-0.821, -1.803e-4
-0.820, -1.792e-4
-0.819, -1.784e-4
-0.818, -1.772e-4
-0.817, -1.760e-4
-0.816, -1.748e-4
-0.815, -1.737e-4
-0.814, -1.724e-4
-0.813, -1.712e-4
-0.812, -1.700e-4
-0.811, -1.687e-4
-0.810, -1.674e-4
-0.809, -1.661e-4
-0.808, -1.648e-4
-0.807, -1.634e-4
-0.806, -1.620e-4
-0.805, -1.606e-4
-0.804, -1.592e-4
-0.803, -1.578e-4
-0.802, -1.564e-4
-0.801, -1.548e-4
-0.800, -1.533e-4
-0.799, -1.518e-4
-0.798, -1.502e-4
-0.797, -1.486e-4
-0.796, -1.471e-4
-0.795, -1.454e-4
-0.794, -1.438e-4
-0.793, -1.423e-4
-0.792, -1.406e-4
-0.791, -1.388e-4
-0.790, -1.370e-4
-0.789, -1.353e-4
-0.788, -1.335e-4
-0.787, -1.317e-4
-0.786, -1.299e-4
-0.785, -1.280e-4
-0.784, -1.261e-4
-0.783, -1.242e-4
-0.782, -1.223e-4
-0.781, -1.204e-4
-0.780, -1.184e-4
-0.779, -1.164e-4
-0.778, -1.144e-4
-0.777, -1.124e-4
-0.776, -1.103e-4
-0.775, -1.083e-4
-0.774, -1.061e-4
-0.773, -1.040e-4
-0.772, -1.019e-4
-0.771, -9.969e-5
-0.770, -9.749e-5
-0.769, -9.533e-5
-0.768, -9.296e-5
-0.767, -9.060e-5
-0.766, -8.836e-5
-0.765, -8.613e-5
-0.764, -8.375e-5
-0.763, -8.140e-5
-0.762, -7.914e-5
-0.761, -7.668e-5
-0.760, -7.428e-5
-0.759, -7.194e-5
-0.758, -6.948e-5
-0.757, -6.699e-5
-0.756, -6.457e-5
-0.755, -6.209e-5
-0.754, -5.949e-5
-0.753, -5.698e-5
-0.752, -5.451e-5
-0.751, -5.190e-5
-0.750, -4.926e-5
-0.749, -4.677e-5
-0.748, -4.412e-5
-0.747, -4.139e-5
-0.746, -3.880e-5
-0.745, -3.617e-5
-0.744, -3.343e-5
-0.743, -3.075e-5
-0.742, -2.825e-5
-0.741, -2.547e-5
-0.740, -2.267e-5
-0.739, -2.000e-5
-0.738, -1.718e-5
-0.737, -1.429e-5
-0.736, -1.158e-5
-0.735, -8.809e-6
-0.734, -5.873e-6
-0.733, -3.068e-6
-0.732, -2.597e-7
-0.731, 2.713e-6
-0.730, 5.595e-6
-0.729, 8.403e-6
-0.728, 1.138e-5
-0.727, 1.436e-5
-0.726, 1.720e-5
-0.725, 2.013e-5
-0.724, 2.315e-5
-0.723, 2.604e-5
-0.722, 2.889e-5
-0.721, 3.196e-5
-0.720, 3.500e-5
-0.719, 3.791e-5
-0.718, 4.096e-5
-0.717, 4.407e-5
-0.716, 4.711e-5
-0.715, 5.009e-5
-0.714, 5.322e-5
-0.713, 5.622e-5
-0.712, 5.920e-5
-0.711, 6.231e-5
-0.710, 6.538e-5
-0.709, 6.836e-5
-0.708, 7.149e-5
-0.707, 7.460e-5
-0.706, 7.760e-5
-0.705, 8.068e-5
-0.704, 8.388e-5
-0.703, 8.693e-5
-0.702, 8.998e-5
-0.701, 9.310e-5
-0.700, 9.619e-5
-0.699, 9.927e-5
-0.698, 1.023e-4
-0.697, 1.055e-4
-0.696, 1.085e-4
-0.695, 1.116e-4
-0.694, 1.148e-4
-0.693, 1.178e-4
-0.692, 1.209e-4
-0.691, 1.239e-4
-0.690, 1.270e-4
-0.689, 1.300e-4
-0.688, 1.331e-4
-0.687, 1.362e-4
-0.686, 1.394e-4
-0.685, 1.424e-4
-0.684, 1.455e-4
-0.683, 1.486e-4
-0.682, 1.516e-4
-0.681, 1.547e-4
-0.680, 1.578e-4
-0.679, 1.608e-4
-0.678, 1.639e-4
-0.677, 1.670e-4
-0.676, 1.700e-4
-0.675, 1.730e-4
-0.674, 1.761e-4
-0.673, 1.790e-4
-0.672, 1.819e-4
-0.671, 1.850e-4
-0.670, 1.880e-4
-0.669, 1.908e-4
-0.668, 1.938e-4
-0.667, 1.969e-4
-0.666, 1.998e-4
-0.665, 2.028e-4
-0.664, 2.058e-4
-0.663, 2.087e-4
-0.662, 2.115e-4
-0.661, 2.144e-4
-0.660, 2.173e-4
-0.659, 2.201e-4
-0.658, 2.229e-4
-0.657, 2.258e-4
-0.656, 2.285e-4
-0.655, 2.312e-4
-0.654, 2.341e-4
-0.653, 2.367e-4
-0.652, 2.394e-4
-0.651, 2.422e-4
-0.650, 2.449e-4
-0.649, 2.474e-4
-0.648, 2.501e-4
-0.647, 2.527e-4
-0.646, 2.552e-4
-0.645, 2.578e-4
-0.644, 2.604e-4
-0.643, 2.629e-4
-0.642, 2.652e-4
-0.641, 2.677e-4
-0.640, 2.700e-4
-0.639, 2.723e-4
-0.638, 2.747e-4
-0.637, 2.771e-4
-0.636, 2.793e-4
-0.635, 2.815e-4
-0.634, 2.838e-4
-0.633, 2.860e-4
-0.632, 2.881e-4
-0.631, 2.903e-4
-0.630, 2.924e-4
-0.629, 2.944e-4
-0.628, 2.964e-4
-0.627, 2.985e-4
-0.626, 3.004e-4
-0.625, 3.023e-4
-0.624, 3.042e-4
-0.623, 3.059e-4
-0.622, 3.077e-4
-0.621, 3.094e-4
-0.620, 3.111e-4
-0.619, 3.127e-4
-0.618, 3.142e-4
-0.617, 3.158e-4
-0.616, 3.173e-4
-0.615, 3.187e-4
-0.614, 3.202e-4
-0.613, 3.215e-4
-0.612, 3.227e-4
-0.611, 3.240e-4
-0.610, 3.251e-4
-0.609, 3.261e-4
-0.608, 3.271e-4
-0.607, 3.281e-4
-0.606, 3.289e-4
-0.605, 3.297e-4
-0.604, 3.306e-4
-0.603, 3.312e-4
-0.602, 3.318e-4
-0.601, 3.325e-4
-0.600, 3.330e-4
-0.599, 3.333e-4
-0.598, 3.337e-4
-0.597, 3.340e-4
-0.596, 3.342e-4
-0.595, 3.342e-4
-0.594, 3.343e-4
-0.593, 3.342e-4
-0.592, 3.340e-4
-0.591, 3.338e-4
-0.590, 3.336e-4
-0.589, 3.331e-4
-0.588, 3.326e-4
-0.587, 3.322e-4
-0.586, 3.315e-4
-0.585, 3.307e-4
-0.584, 3.300e-4
-0.583, 3.292e-4
-0.582, 3.281e-4
-0.581, 3.271e-4
-0.580, 3.261e-4
-0.579, 3.248e-4
-0.578, 3.235e-4
-0.577, 3.222e-4
-0.576, 3.208e-4
-0.575, 3.192e-4
-0.574, 3.177e-4
-0.573, 3.160e-4
-0.572, 3.142e-4
-0.571, 3.125e-4
-0.570, 3.106e-4
-0.569, 3.085e-4
-0.568, 3.066e-4
-0.567, 3.045e-4
-0.566, 3.024e-4
-0.565, 3.002e-4
-0.564, 2.980e-4
-0.563, 2.958e-4
-0.562, 2.935e-4
-0.561, 2.912e-4
-0.560, 2.888e-4
-0.559, 2.864e-4
-0.558, 2.840e-4
-0.557, 2.815e-4
-0.556, 2.790e-4
-0.555, 2.766e-4
-0.554, 2.742e-4
-0.553, 2.716e-4
-0.552, 2.691e-4
-0.551, 2.667e-4
-0.550, 2.643e-4
-0.549, 2.618e-4
-0.548, 2.594e-4
-0.547, 2.570e-4
-0.546, 2.545e-4
-0.545, 2.521e-4
-0.544, 2.498e-4
-0.543, 2.475e-4
-0.542, 2.452e-4
-0.541, 2.429e-4
-0.540, 2.406e-4
-0.539, 2.384e-4
-0.538, 2.362e-4
-0.537, 2.340e-4
-0.536, 2.319e-4
-0.535, 2.298e-4
-0.534, 2.277e-4
-0.533, 2.257e-4
-0.532, 2.237e-4
-0.531, 2.217e-4
-0.530, 2.198e-4
-0.529, 2.179e-4
-0.528, 2.159e-4
-0.527, 2.141e-4
-0.526, 2.123e-4
-0.525, 2.105e-4
-0.524, 2.087e-4
-0.523, 2.070e-4
-0.522, 2.052e-4
-0.521, 2.036e-4
-0.520, 2.019e-4
-0.519, 2.003e-4
-0.518, 1.987e-4
-0.517, 1.971e-4
-0.516, 1.955e-4
-0.515, 1.940e-4
-0.514, 1.925e-4
-0.513, 1.910e-4
-0.512, 1.895e-4
-0.511, 1.881e-4
-0.510, 1.867e-4
-0.509, 1.853e-4
-0.508, 1.839e-4
-0.507, 1.825e-4
-0.506, 1.812e-4
-0.505, 1.799e-4
-0.504, 1.786e-4
-0.503, 1.773e-4
-0.502, 1.761e-4
-0.501, 1.748e-4
-0.500, 1.736e-4
-0.499, 1.724e-4
-0.498, 1.712e-4
-0.497, 1.701e-4
-0.496, 1.689e-4
-0.495, 1.678e-4
-0.494, 1.666e-4
-0.493, 1.655e-4
-0.492, 1.644e-4
-0.491, 1.634e-4
-0.490, 1.623e-4
-0.489, 1.612e-4
-0.488, 1.602e-4
-0.487, 1.592e-4
-0.486, 1.581e-4
-0.485, 1.572e-4
-0.484, 1.562e-4
-0.483, 1.552e-4
-0.482, 1.542e-4
-0.481, 1.533e-4
-0.480, 1.523e-4
-0.479, 1.514e-4
-0.478, 1.505e-4
-0.477, 1.496e-4
-0.476, 1.487e-4
-0.475, 1.478e-4
-0.474, 1.469e-4
-0.473, 1.461e-4
-0.472, 1.452e-4
-0.471, 1.444e-4
-0.470, 1.436e-4
-0.469, 1.427e-4
-0.468, 1.419e-4
-0.467, 1.411e-4
-0.466, 1.403e-4
-0.465, 1.395e-4
-0.464, 1.387e-4
-0.463, 1.380e-4
-0.462, 1.372e-4
-0.461, 1.365e-4
-0.460, 1.357e-4
-0.459, 1.350e-4
-0.458, 1.342e-4
-0.457, 1.335e-4
-0.456, 1.328e-4
-0.455, 1.321e-4
-0.454, 1.314e-4
-0.453, 1.307e-4
-0.452, 1.300e-4
-0.451, 1.293e-4
-0.450, 1.287e-4
-0.449, 1.280e-4
-0.448, 1.273e-4
-0.447, 1.267e-4
-0.446, 1.260e-4
-0.445, 1.254e-4
-0.444, 1.247e-4
-0.443, 1.241e-4
-0.442, 1.235e-4
-0.441, 1.229e-4
-0.440, 1.223e-4
-0.439, 1.216e-4
-0.438, 1.210e-4
-0.437, 1.204e-4
-0.436, 1.199e-4
-0.435, 1.193e-4
-0.434, 1.187e-4
-0.433, 1.181e-4
-0.432, 1.176e-4
-0.431, 1.170e-4
-0.430, 1.164e-4
-0.429, 1.159e-4
-0.428, 1.153e-4
-0.427, 1.148e-4
-0.426, 1.143e-4
-0.425, 1.137e-4
-0.424, 1.132e-4
-0.423, 1.126e-4
-0.422, 1.121e-4
-0.421, 1.116e-4
-0.420, 1.111e-4
-0.419, 1.106e-4
-0.418, 1.101e-4
-0.417, 1.096e-4
-0.416, 1.091e-4
-0.415, 1.086e-4
-0.414, 1.081e-4
-0.413, 1.076e-4
-0.412, 1.071e-4
-0.411, 1.067e-4
-0.410, 1.062e-4
-0.409, 1.057e-4
-0.408, 1.052e-4
-0.407, 1.048e-4
-0.406, 1.043e-4
-0.405, 1.039e-4
-0.404, 1.034e-4
-0.403, 1.030e-4
-0.402, 1.025e-4
-0.401, 1.021e-4
-0.400, 1.017e-4
-0.399, 1.012e-4
-0.398, 1.008e-4
-0.397, 1.004e-4
-0.396, 9.995e-5
-0.395, 9.953e-5
-0.394, 9.910e-5
-0.393, 9.869e-5
-0.392, 9.828e-5
-0.391, 9.786e-5
-0.390, 9.746e-5
-0.389, 9.706e-5
-0.388, 9.665e-5
-0.387, 9.625e-5
-0.386, 9.586e-5
-0.385, 9.546e-5
-0.384, 9.507e-5
-0.383, 9.469e-5
-0.382, 9.430e-5
-0.381, 9.392e-5
-0.380, 9.354e-5
-0.379, 9.316e-5
-0.378, 9.278e-5
-0.377, 9.242e-5
-0.376, 9.206e-5
-0.375, 9.169e-5
-0.374, 9.133e-5
-0.373, 9.098e-5
-0.372, 9.062e-5
-0.371, 9.026e-5
-0.370, 8.991e-5
-0.369, 8.956e-5
-0.368, 8.920e-5
-0.367, 8.886e-5
-0.366, 8.852e-5
-0.365, 8.817e-5
-0.364, 8.783e-5
-0.363, 8.750e-5
-0.362, 8.716e-5
-0.361, 8.682e-5
-0.360, 8.650e-5
-0.359, 8.616e-5
-0.358, 8.583e-5
-0.357, 8.551e-5
-0.356, 8.520e-5
-0.355, 8.487e-5
-0.354, 8.455e-5
-0.353, 8.425e-5
-0.352, 8.392e-5
-0.351, 8.361e-5
-0.350, 8.332e-5
-0.349, 8.301e-5
-0.348, 8.269e-5
-0.347, 8.240e-5
-0.346, 8.210e-5
-0.345, 8.179e-5
-0.344, 8.149e-5
-0.343, 8.120e-5
-0.342, 8.090e-5
-0.341, 8.060e-5
-0.340, 8.032e-5
-0.339, 8.003e-5
-0.338, 7.973e-5
-0.337, 7.944e-5
-0.336, 7.917e-5
-0.335, 7.887e-5
-0.334, 7.858e-5
-0.333, 7.831e-5
-0.332, 7.803e-5
-0.331, 7.774e-5
-0.330, 7.748e-5
-0.329, 7.721e-5
-0.328, 7.692e-5
-0.327, 7.666e-5
-0.326, 7.639e-5
-0.325, 7.612e-5
-0.324, 7.585e-5
-0.323, 7.560e-5
-0.322, 7.533e-5
-0.321, 7.506e-5
-0.320, 7.481e-5
-0.319, 7.456e-5
-0.318, 7.429e-5
-0.317, 7.404e-5
-0.316, 7.380e-5
-0.315, 7.354e-5
-0.314, 7.328e-5
-0.313, 7.305e-5
-0.312, 7.280e-5
-0.311, 7.254e-5
-0.310, 7.231e-5
-0.309, 7.208e-5
-0.308, 7.182e-5
-0.307, 7.158e-5
-0.306, 7.135e-5
-0.305, 7.111e-5
-0.304, 7.086e-5
-0.303, 7.064e-5
-0.302, 7.040e-5
-0.301, 7.015e-5
-0.300, 6.992e-5
-0.299, 6.970e-5
-0.298, 6.945e-5
-0.297, 6.922e-5
-0.296, 6.901e-5
-0.295, 6.878e-5
-0.294, 6.854e-5
-0.293, 6.832e-5
-0.292, 6.810e-5
-0.291, 6.787e-5
-0.290, 6.766e-5
-0.289, 6.745e-5
-0.288, 6.722e-5
-0.287, 6.700e-5
-0.286, 6.679e-5
-0.285, 6.657e-5
-0.284, 6.636e-5
-0.283, 6.615e-5
-0.282, 6.594e-5
-0.281, 6.572e-5
-0.280, 6.551e-5
-0.279, 6.531e-5
-0.278, 6.509e-5
-0.277, 6.489e-5
-0.276, 6.469e-5
-0.275, 6.449e-5
-0.274, 6.428e-5
-0.273, 6.409e-5
-0.272, 6.389e-5
-0.271, 6.368e-5
-0.270, 6.349e-5
-0.269, 6.330e-5
-0.268, 6.308e-5
-0.267, 6.289e-5
-0.266, 6.270e-5
-0.265, 6.250e-5
-0.264, 6.230e-5
-0.263, 6.212e-5
-0.262, 6.193e-5
-0.261, 6.172e-5
-0.260, 6.155e-5
-0.259, 6.136e-5
-0.258, 6.116e-5
-0.257, 6.097e-5
-0.256, 6.080e-5
-0.255, 6.061e-5
-0.254, 6.042e-5
-0.253, 6.025e-5
-0.252, 6.007e-5
-0.251, 5.987e-5
-0.250, 5.971e-5
-0.249, 5.954e-5
-0.248, 5.934e-5
-0.247, 5.917e-5
-0.246, 5.900e-5
-0.245, 5.882e-5
-0.244, 5.864e-5
-0.243, 5.847e-5
-0.242, 5.830e-5
-0.241, 5.811e-5
-0.240, 5.794e-5
-0.239, 5.778e-5
-0.238, 5.759e-5
-0.237, 5.742e-5
-0.236, 5.726e-5
-0.235, 5.708e-5
-0.234, 5.691e-5
-0.233, 5.675e-5
-0.232, 5.658e-5
-0.231, 5.641e-5
-0.230, 5.625e-5
-0.229, 5.610e-5
-0.228, 5.592e-5
-0.227, 5.576e-5
-0.226, 5.562e-5
-0.225, 5.545e-5
-0.224, 5.528e-5
-0.223, 5.513e-5
-0.222, 5.498e-5
-0.221, 5.481e-5
-0.220, 5.466e-5
-0.219, 5.452e-5
-0.218, 5.435e-5
-0.217, 5.419e-5
-0.216, 5.405e-5
-0.215, 5.389e-5
-0.214, 5.372e-5
-0.213, 5.358e-5
-0.212, 5.343e-5
-0.211, 5.327e-5
-0.210, 5.312e-5
-0.209, 5.298e-5
-0.208, 5.282e-5
-0.207, 5.267e-5
-0.206, 5.253e-5
-0.205, 5.238e-5
-0.204, 5.223e-5
-0.203, 5.209e-5
-0.202, 5.195e-5
-0.201, 5.179e-5
-0.200, 5.165e-5
-0.199, 5.152e-5
-0.198, 5.136e-5
-0.197, 5.121e-5
-0.196, 5.108e-5
-0.195, 5.094e-5
-0.194, 5.079e-5
-0.193, 5.066e-5
-0.192, 5.052e-5
-0.191, 5.037e-5
-0.190, 5.023e-5
-0.189, 5.010e-5
-0.188, 4.996e-5
-0.187, 4.982e-5
-0.186, 4.970e-5
-0.185, 4.956e-5
-0.184, 4.942e-5
-0.183, 4.929e-5
-0.182, 4.916e-5
-0.181, 4.902e-5
-0.180, 4.889e-5
-0.179, 4.877e-5
-0.178, 4.863e-5
-0.177, 4.849e-5
-0.176, 4.837e-5
-0.175, 4.824e-5
-0.174, 4.810e-5
-0.173, 4.798e-5
-0.172, 4.786e-5
-0.171, 4.772e-5
-0.170, 4.759e-5
-0.169, 4.747e-5
-0.168, 4.734e-5
-0.167, 4.721e-5
-0.166, 4.709e-5
-0.165, 4.697e-5
-0.164, 4.684e-5
-0.163, 4.672e-5
-0.162, 4.660e-5
-0.161, 4.647e-5
-0.160, 4.635e-5
-0.159, 4.624e-5
-0.158, 4.611e-5
-0.157, 4.599e-5
-0.156, 4.587e-5
-0.155, 4.575e-5
-0.154, 4.562e-5
-0.153, 4.551e-5
-0.152, 4.539e-5
-0.151, 4.526e-5
-0.150, 4.515e-5
-0.149, 4.504e-5
-0.148, 4.492e-5
-0.147, 4.480e-5
-0.146, 4.469e-5
-0.145, 4.458e-5
-0.144, 4.446e-5
-0.143, 4.435e-5
-0.142, 4.424e-5
-0.141, 4.412e-5
-0.140, 4.401e-5
-0.139, 4.390e-5
-0.138, 4.379e-5
-0.137, 4.367e-5
-0.136, 4.357e-5
-0.135, 4.345e-5
-0.134, 4.333e-5
-0.133, 4.323e-5
-0.132, 4.312e-5
-0.131, 4.300e-5
-0.130, 4.290e-5
-0.129, 4.279e-5
-0.128, 4.268e-5
-0.127, 4.257e-5
-0.126, 4.247e-5
-0.125, 4.237e-5
-0.124, 4.225e-5
-0.123, 4.216e-5
-0.122, 4.205e-5
-0.121, 4.194e-5
-0.120, 4.184e-5
-0.119, 4.174e-5
-0.118, 4.163e-5
-0.117, 4.152e-5
-0.116, 4.143e-5
-0.115, 4.132e-5
-0.114, 4.121e-5
-0.113, 4.112e-5
-0.112, 4.102e-5
-0.111, 4.091e-5
-0.110, 4.081e-5
-0.109, 4.071e-5
-0.108, 4.061e-5
-0.107, 4.050e-5
-0.106, 4.041e-5
-0.105, 4.031e-5
-0.104, 4.020e-5
-0.103, 4.011e-5
-0.102, 4.002e-5
-0.101, 3.991e-5
-0.100, 3.982e-5
-0.099, 3.973e-5
-0.098, 3.963e-5
-0.097, 3.953e-5
-0.096, 3.945e-5
-0.095, 3.935e-5
-0.094, 3.924e-5
-0.093, 3.916e-5
-0.092, 3.906e-5
-0.091, 3.896e-5
-0.090, 3.886e-5
-0.089, 3.878e-5
-0.088, 3.868e-5
-0.087, 3.858e-5
-0.086, 3.850e-5
-0.085, 3.841e-5
-0.084, 3.830e-5
-0.083, 3.823e-5
-0.082, 3.814e-5
-0.081, 3.804e-5
-0.080, 3.796e-5
-0.079, 3.787e-5
-0.078, 3.777e-5
-0.077, 3.768e-5
-0.076, 3.760e-5
-0.075, 3.751e-5
-0.074, 3.742e-5
-0.073, 3.734e-5
-0.072, 3.725e-5
-0.071, 3.715e-5
-0.070, 3.707e-5
-0.069, 3.699e-5
-0.068, 3.689e-5
-0.067, 3.680e-5
-0.066, 3.673e-5
-0.065, 3.663e-5
-0.064, 3.654e-5
-0.063, 3.646e-5
-0.062, 3.637e-5
-0.061, 3.628e-5
-0.060, 3.620e-5
-0.059, 3.612e-5
-0.058, 3.603e-5
-0.057, 3.595e-5
-0.056, 3.587e-5
-0.055, 3.578e-5
-0.054, 3.570e-5
-0.053, 3.563e-5
-0.052, 3.554e-5
-0.051, 3.545e-5
-0.050, 3.538e-5
-0.049, 3.531e-5
-0.048, 3.521e-5
-0.047, 3.513e-5
-0.046, 3.506e-5
-0.045, 3.497e-5
-0.044, 3.489e-5
-0.043, 3.482e-5
-0.042, 3.475e-5
-0.041, 3.465e-5
-0.040, 3.459e-5
-0.039, 3.452e-5
-0.038, 3.442e-5
-0.037, 3.435e-5
-0.036, 3.428e-5
-0.035, 3.420e-5
-0.034, 3.411e-5
-0.033, 3.404e-5
-0.032, 3.396e-5
-0.031, 3.388e-5
-0.030, 3.381e-5
-0.029, 3.374e-5
-0.028, 3.365e-5
-0.027, 3.357e-5
-0.026, 3.350e-5
-0.025, 3.342e-5
-0.024, 3.334e-5
-0.023, 3.327e-5
-0.022, 3.320e-5
-0.021, 3.312e-5
-0.020, 3.305e-5
-0.019, 3.298e-5
-0.018, 3.290e-5
-0.017, 3.283e-5
-0.016, 3.277e-5
-0.015, 3.269e-5
-0.014, 3.261e-5
-0.013, 3.255e-5
-0.012, 3.248e-5
-0.011, 3.240e-5
-0.010, 3.234e-5
-0.009, 3.227e-5
-0.008, 3.219e-5
-0.007, 3.212e-5
-0.006, 3.206e-5
-0.005, 3.198e-5
-0.004, 3.191e-5
-0.003, 3.185e-5
-0.002, 3.178e-5
-0.001, 3.169e-5
-0.000, 3.156e-5
-0.001, 3.144e-5
-0.002, 3.134e-5
-0.003, 3.125e-5
-0.004, 3.118e-5
-0.005, 3.109e-5
-0.006, 3.100e-5
-0.007, 3.094e-5
-0.008, 3.086e-5
-0.009, 3.077e-5
-0.010, 3.070e-5
-0.011, 3.063e-5
-0.012, 3.054e-5
-0.013, 3.047e-5
-0.014, 3.041e-5
-0.015, 3.032e-5
-0.016, 3.024e-5
-0.017, 3.018e-5
-0.018, 3.010e-5
-0.019, 3.001e-5
-0.020, 2.995e-5
-0.021, 2.989e-5
-0.022, 2.980e-5
-0.023, 2.973e-5
-0.024, 2.967e-5
-0.025, 2.960e-5
-0.026, 2.952e-5
-0.027, 2.946e-5
-0.028, 2.940e-5
-0.029, 2.931e-5
-0.030, 2.925e-5
-0.031, 2.920e-5
-0.032, 2.912e-5
-0.033, 2.904e-5
-0.034, 2.899e-5
-0.035, 2.892e-5
-0.036, 2.885e-5
-0.037, 2.879e-5
-0.038, 2.873e-5
-0.039, 2.865e-5
-0.040, 2.859e-5
-0.041, 2.854e-5
-0.042, 2.847e-5
-0.043, 2.840e-5
-0.044, 2.835e-5
-0.045, 2.828e-5
-0.046, 2.821e-5
-0.047, 2.816e-5
-0.048, 2.809e-5
-0.049, 2.802e-5
-0.050, 2.797e-5
-0.051, 2.791e-5
-0.052, 2.784e-5
-0.053, 2.777e-5
-0.054, 2.772e-5
-0.055, 2.765e-5
-0.056, 2.758e-5
-0.057, 2.753e-5
-0.058, 2.746e-5
-0.059, 2.739e-5
-0.060, 2.733e-5
-0.061, 2.727e-5
-0.062, 2.721e-5
-0.063, 2.714e-5
-0.064, 2.709e-5
-0.065, 2.703e-5
-0.066, 2.696e-5
-0.067, 2.691e-5
-0.068, 2.685e-5
-0.069, 2.679e-5
-0.070, 2.673e-5
-0.071, 2.668e-5
-0.072, 2.661e-5
-0.073, 2.656e-5
-0.074, 2.651e-5
-0.075, 2.645e-5
-0.076, 2.638e-5
-0.077, 2.634e-5
-0.078, 2.628e-5
-0.079, 2.621e-5
-0.080, 2.616e-5
-0.081, 2.611e-5
-0.082, 2.605e-5
-0.083, 2.599e-5
-0.084, 2.595e-5
-0.085, 2.589e-5
-0.086, 2.583e-5
-0.087, 2.578e-5
-0.088, 2.572e-5
-0.089, 2.565e-5
-0.090, 2.561e-5
-0.091, 2.556e-5
-0.092, 2.549e-5
-0.093, 2.543e-5
-0.094, 2.539e-5
-0.095, 2.533e-5
-0.096, 2.527e-5
-0.097, 2.522e-5
-0.098, 2.517e-5
-0.099, 2.511e-5
-0.100, 2.506e-5
-0.101, 2.501e-5
-0.102, 2.494e-5
-0.103, 2.489e-5
-0.104, 2.485e-5
-0.105, 2.480e-5
-0.106, 2.473e-5
-0.107, 2.469e-5
-0.108, 2.464e-5
-0.109, 2.458e-5
-0.110, 2.453e-5
-0.111, 2.449e-5
-0.112, 2.443e-5
-0.113, 2.437e-5
-0.114, 2.433e-5
-0.115, 2.428e-5
-0.116, 2.421e-5
-0.117, 2.417e-5
-0.118, 2.413e-5
-0.119, 2.406e-5
-0.120, 2.401e-5
-0.121, 2.397e-5
-0.122, 2.392e-5
-0.123, 2.387e-5
-0.124, 2.383e-5
-0.125, 2.378e-5
-0.126, 2.371e-5
-0.127, 2.368e-5
-0.128, 2.364e-5
-0.129, 2.357e-5
-0.130, 2.353e-5
-0.131, 2.349e-5
-0.132, 2.343e-5
-0.133, 2.338e-5
-0.134, 2.334e-5
-0.135, 2.329e-5
-0.136, 2.323e-5
-0.137, 2.319e-5
-0.138, 2.315e-5
-0.139, 2.309e-5
-0.140, 2.304e-5
-0.141, 2.300e-5
-0.142, 2.295e-5
-0.143, 2.290e-5
-0.144, 2.286e-5
-0.145, 2.281e-5
-0.146, 2.275e-5
-0.147, 2.271e-5
-0.148, 2.267e-5
-0.149, 2.262e-5
-0.150, 2.257e-5
-0.151, 2.253e-5
-0.152, 2.247e-5
-0.153, 2.243e-5
-0.154, 2.239e-5
-0.155, 2.234e-5
-0.156, 2.228e-5
-0.157, 2.224e-5
-0.158, 2.220e-5
-0.159, 2.215e-5
-0.160, 2.211e-5
-0.161, 2.207e-5
-0.162, 2.201e-5
-0.163, 2.197e-5
-0.164, 2.194e-5
-0.165, 2.189e-5
-0.166, 2.184e-5
-0.167, 2.180e-5
-0.168, 2.176e-5
-0.169, 2.171e-5
-0.170, 2.167e-5
-0.171, 2.164e-5
-0.172, 2.158e-5
-0.173, 2.154e-5
-0.174, 2.151e-5
-0.175, 2.146e-5
-0.176, 2.141e-5
-0.177, 2.138e-5
-0.178, 2.133e-5
-0.179, 2.128e-5
-0.180, 2.124e-5
-0.181, 2.120e-5
-0.182, 2.115e-5
-0.183, 2.111e-5
-0.184, 2.107e-5
-0.185, 2.102e-5
-0.186, 2.097e-5
-0.187, 2.094e-5
-0.188, 2.090e-5
-0.189, 2.085e-5
-0.190, 2.081e-5
-0.191, 2.078e-5
-0.192, 2.073e-5
-0.193, 2.069e-5
-0.194, 2.066e-5
-0.195, 2.061e-5
-0.196, 2.056e-5
-0.197, 2.053e-5
-0.198, 2.049e-5
-0.199, 2.044e-5
-0.200, 2.041e-5
-0.201, 2.038e-5
-0.202, 2.032e-5
-0.203, 2.028e-5
